Series Name,Series Code,Country Name,Country Code,1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Population, male",SP.POP.TOTL.MA.IN,"Yemen, Rep.",YEM,3081991,3120957,3165301,3220853,3291852,3380274,3485258,3604616,3734774,3873127,4020362,4177736,4343964,4517426,4697668,4880874,5068667,5272246,5506852,5781776,6103158,6463330,6840804,7205812,7537194,7826988,8082124,8314684,8543576,8782915,9035619,9298006,9569771,9849047,10134478,10426556,10726486,11034172,11349363,11671586,12000932,12336652,12676360,13016977,13356200,13692908,14027304,14360016,14692284,..
"Population, male",SP.POP.TOTL.MA.IN,Zambia,ZMB,2146674,2220036,2296627,2376079,2458157,2542606,2629559,2719551,2813363,2911436,3013820,3119984,3229051,3339833,3451328,3563666,3676742,3789154,3899144,4005701,4107927,4206770,4305387,4408100,4518042,4636689,4763170,4895280,5029665,5164035,5298111,5433269,5570859,5712850,5860926,6015062,6175514,6344548,6524940,6718511,6926467,7147839,7379525,7617042,7857167,8098792,8342800,8590330,8843212,..
"Population, male",SP.POP.TOTL.MA.IN,Zimbabwe,ZWE,2728954,2827170,2928742,3031719,3134875,3237297,3339964,3445791,3558850,3681890,3815065,3956835,4106010,4260755,4419103,4580838,4744373,4904607,5055062,5190949,5310051,5412862,5500681,5576101,5641138,5697077,5743643,5779686,5803384,5814301,5812023,5799657,5784699,5776947,5783687,5807508,5847399,5902457,5970365,6049022,6139112,6240524,6349211,6459901,6568772,6674231,6777124,6879217,6983351,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.93204,37.05025,37.17123,37.29531,37.42216,37.55213,37.6852,37.82138,37.96068,37.51687034,37.59152953,37.66653456,37.74603202,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.96605,83.07031,83.17146,83.26935,83.36414,83.4694361,83.56229367,83.65278186,83.74060269,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.13376,24.30969,26.2275811,26.37566799,26.52127338,26.66418257,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.9565,84.18344,84.46086,84.757,85.05374,85.35107,85.64878,85.94732,86.22911,86.49632,86.7671,87.04167,87.31986,87.2895,92.0631854,92.72079837,93.38100532,94.04294137,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.2413,83.2413,83.2413,83.2413,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.27858,38.47286,38.67043,38.87102,39.07435,39.28098,39.49035,39.70027,39.90964,34.21802453,34.41421272,34.61090777,34.80760361,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.46935,88.46935,88.46935,88.46935,88.46935,88.46935,88.46935061,88.46935061,88.46935061,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.9037,77.89613,77.88856,77.88099,77.87345,79.39233,80.91307,82.43548,83.95941,85.50392657,87.03040016,88.55672681,90.08276664,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.02804,1.37558,1.80216,2.41783,3.03699,3.65974,4.28619,4.91646,5.55076,6.18906,6.83164,7.47854,8.12989,8.78572,9.607579203,10.28980826,10.97737683,11.03491343,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.05589,79.14751,79.24035,79.33403,79.4288,79.52466,79.61944,79.71276,79.80704339,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.29133241,25.32200265,25.35258432,25.38289907,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.95104,96.9516,96.95269,96.95435,96.95656,96.95931,97.14654146,97.15501954,97.16380304,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.38036,5.53179,6.06834,6.60182,7.13254,7.65937,8.1826,8.70189,9.21399,9.71864,10.21524,10.70393,11.18434,11.32067,10.89220117,11.22403723,11.55261568,11.87738933,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.89926,5.94742,5.99695,6.04726,6.09893,6.15178,6.20579,6.26097,6.133361318,6.138466655,6.142083319,6.144099368,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.2433,65.28132,65.32248,65.36736,65.41596,65.46798,65.89103246,66.00222911,66.1148514,66.2286221,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.5731,2.59525,2.61721,2.63898,9.191172692,9.261665599,9.332041846,9.402066434,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.4408,16.45313,16.46701,16.48253,16.4997,16.51851,16.53896,16.56106,16.60297108,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.69369,5.70613,5.72119,5.743454219,5.765416031,5.790295933,5.81809378,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.99430278,65.12681309,65.25742478,65.38575811,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.54912,15.54983,15.55099,15.55253,15.55456,15.55697,15.56449588,15.56874198,15.57353372,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.73607,83.75075,83.76508,83.7791,83.79278,83.80575,83.81802,83.82991766,83.84104282,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.10278,54.29745,54.48104,54.65354,54.75079566,54.89899316,55.04288542,55.18198096,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.04586,67.54782,69.04805,70.54655,72.04331,73.53833,75.03162,76.51413,77.9914,79.46962,80.94838,82.42805,83.91108,85.3963,86.86214002,88.34419659,89.82834119,89.82696945,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.06305,85.09403,80.60116351,80.61242157,80.62360263,80.63477845,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.22055,90.2515,90.28201,90.31198,90.50225734,90.55297442,90.60216213,90.64968485,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.69103,22.69559,22.70088,22.70704,22.71406,22.72182,22.73044,24.60715044,24.63996821,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.64446,23.60476,23.56506,23.52567,23.49062,23.46085,23.43542,23.41464,23.39882,23.38734,23.94933395,23.99616591,24.04547867,24.09696334,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.85873,0.87773,0.89701,0.91674,0.9368,0.95729,0.97803,7.707050729,7.790081356,7.874655865,7.960389747,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.85661,6.9531,7.04701,7.13814,7.22668,7.31233,7.39528,7.47545,7.55282,7.62739,7.644720204,7.722983048,7.80012758,7.876266291,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.06422,10.10981,10.69621,11.28946,11.8897,12.49661,13.11046,13.73118,14.35878,14.99296,15.63413,16.28198,16.93588,17.59534,40.88687075,40.94069943,40.99420583,41.04730838,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.54385,76.60328,76.66298,76.52643046,76.57123733,76.61750646,76.66550362,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.6567,8.67397,8.69164,8.70982,8.72839,8.74744,8.76692,8.78683,17.31795704,17.3599495,17.40386947,17.44971711,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.28148,6.31685,6.35256,6.38848,6.4246,6.46081,6.49722,6.53285,6.56777,6.60186,6.351983802,6.368885561,6.385870059,6.402937089,..,..,..
People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.10268,77.10162,77.10002,77.09792,77.16354892,77.16265155,77.16128563,77.15941492,..,..,..
